Path ID,ADV,,,,Origin,Destination,ADV
108-191,37.4,,,,108,191,37.4
21-166,6.02,,,,21,166,6.02
29-131,12.87,,,,29,131,12.87
176-86,1632.71,,,,176,86,1632.71
41-104,4.68,,,,41,104,4.68
40-60,4.35,,,,40,60,4.35
130-129,43.36,,,,130,129,43.36
26-25,6.04,,,,26,25,6.04
163-158,4.78,,,,163,158,4.78
117-129,8.53,,,,117,129,8.53
70-75,318.46,,,,70,75,318.46
181-41,123.83,,,,181,41,123.83
110-34,3.92,,,,110,34,3.92
111-3101,15.79,,,,111,3101,15.79
70-3118,227.68,,,,70,3118,227.68
106-76,17.83,,,,106,76,17.83
37-3101,6.39,,,,37,3101,6.39
149-70,9.4,,,,149,70,9.4
114-21,105.33,,,,114,21,105.33
54-136,5.02,,,,54,136,5.02
177-171,20.96,,,,177,171,20.96
146-3071,7.81,,,,146,3071,7.81
127-104,592.89,,,,127,104,592.89
135-129,52.05,,,,135,129,52.05
60-156,4.66,,,,60,156,4.66
190-176,84.88,,,,190,176,84.88
127-194,76.7,,,,127,194,76.7
122-139,259.54,,,,122,139,259.54
104-152,13.05,,,,104,152,13.05
117-190,86.71,,,,117,190,86.71
191-3101,38.91,,,,191,3101,38.91
60-104,111.06,,,,60,104,111.06
193-3117,14.75,,,,193,3117,14.75
135-122,70.31,,,,135,122,70.31
177-18,4.44,,,,177,18,4.44
44-70,6.39,,,,44,70,6.39
54-127,14.21,,,,54,127,14.21
76-3024,23.62,,,,76,3024,23.62
104-35,6.59,,,,104,35,6.59
18-176,29.72,,,,18,176,29.72
41-158,1.86,,,,41,158,1.86
115-66,69.44,,,,115,66,69.44
176-40,157.91,,,,176,40,157.91
156-75,20.06,,,,156,75,20.06
106-3065,4.72,,,,106,3065,4.72
60-106,96.28,,,,60,106,96.28
18-3112,7.7,,,,18,3112,7.7
193-86,60.16,,,,193,86,60.16
190-158,4.87,,,,190,158,4.87
107-3112,25.78,,,,107,3112,25.78
103-181,52.68,,,,103,181,52.68
54-177,4.42,,,,54,177,4.42
142-142,653.21,,,,142,142,653.21
16-88,92.23,,,,16,88,92.23
66-75,16.36,,,,66,75,16.36
24-177,21.74,,,,24,177,21.74
20-74,18.21,,,,20,74,18.21
194-104,97.37,,,,194,104,97.37
81-139,224.76,,,,81,139,224.76
176-114,312.71,,,,176,114,312.71
171-116,37.78,,,,171,116,37.78
190-34,5.23,,,,190,34,5.23
24-127,31.35,,,,24,127,31.35
131-110,10.99,,,,131,110,10.99
16-3117,20.79,,,,16,3117,20.79
47-43,3.11,,,,47,43,3.11
85-27,19.89,,,,85,27,19.89
191-192,127,,,,191,192,127
86-115,79.94,,,,86,115,79.94
145-66,6.03,,,,145,66,6.03
66-142,35.69,,,,66,142,35.69
54-129,19.17,,,,54,129,19.17
149-136,5.86,,,,149,136,5.86
190-3081,25.11,,,,190,3081,25.11
40-34,21.25,,,,40,34,21.25
88-3081,494.59,,,,88,3081,494.59
171-150,116.19,,,,171,150,116.19
43-44,18,,,,43,44,18
131-146,49.32,,,,131,146,49.32
29-135,28.3,,,,29,135,28.3
43-40,4.35,,,,43,40,4.35
24-3081,16.5,,,,24,3081,16.5
44-116,0.96,,,,44,116,0.96
171-29,145,,,,171,29,145
40-27,4.02,,,,40,27,4.02
163-171,4.44,,,,163,171,4.44
43-31,20.02,,,,43,31,20.02
88-171,264.27,,,,88,171,264.27
181-149,226.86,,,,181,149,226.86
54-75,7.32,,,,54,75,7.32
166-81,22.29,,,,166,81,22.29
103-60,10.99,,,,103,60,10.99
146-149,105.42,,,,146,149,105.42
28-35,71.17,,,,28,35,71.17
181-3081,399.82,,,,181,3081,399.82
135-116,10.12,,,,135,116,10.12
85-3065,130.81,,,,85,3065,130.81
37-145,4.73,,,,37,145,4.73
177-192,7.5,,,,177,192,7.5
108-16,47.93,,,,108,16,47.93
43-41,21.93,,,,43,41,21.93
122-3101,227.87,,,,122,3101,227.87
37-117,3.48,,,,37,117,3.48
104-117,12.3,,,,104,117,12.3
177-16,17.47,,,,177,16,17.47
66-37,14.27,,,,66,37,14.27
127-21,51.2,,,,127,21,51.2
181-70,447.38,,,,181,70,447.38
76-3118,28.23,,,,76,3118,28.23
11-107,10.31,,,,11,107,10.31
81-3071,285.18,,,,81,3071,285.18
28-158,4.12,,,,28,158,4.12
130-131,48.08,,,,130,131,48.08
18-163,1.41,,,,18,163,1.41
35-37,5.13,,,,35,37,5.13
41-43,80.06,,,,41,43,80.06
194-145,46.09,,,,194,145,46.09
145-166,6.59,,,,145,166,6.59
88-194,499.96,,,,88,194,499.96
66-176,45.14,,,,66,176,45.14
31-106,56.86,,,,31,106,56.86
192-11,27.97,,,,192,11,27.97
106-185,59.44,,,,106,185,59.44
190-110,7.58,,,,190,110,7.58
37-194,8.87,,,,37,194,8.87
103-66,21.88,,,,103,66,21.88
74-171,23.3,,,,74,171,23.3
88-47,13.63,,,,88,47,13.63
31-28,134.87,,,,31,28,134.87
104-193,9.52,,,,104,193,9.52
64-190,83.36,,,,64,190,83.36
18-125,8.99,,,,18,125,8.99
103-25,1.56,,,,103,25,1.56
75-35,4.84,,,,75,35,4.84
104-107,34.61,,,,104,107,34.61
68-88,60.62,,,,68,88,60.62
44-35,7.31,,,,44,35,7.31
29-85,68.61,,,,29,85,68.61
193-185,37.6,,,,193,185,37.6
81-179,250.12,,,,81,179,250.12
115-115,124.41,,,,115,115,124.41
125-192,11.09,,,,125,192,11.09
29-3102,11.06,,,,29,3102,11.06
75-85,33.32,,,,75,85,33.32
21-17,140.8,,,,21,17,140.8
100-3081,31.43,,,,100,3081,31.43
29-86,46.01,,,,29,86,46.01
193-3101,40.53,,,,193,3101,40.53
127-103,305.42,,,,127,103,305.42
146-3117,14.29,,,,146,3117,14.29
179-163,4.71,,,,179,163,4.71
122-136,186.88,,,,122,136,186.88
106-3112,12.03,,,,106,3112,12.03
76-3112,21.27,,,,76,3112,21.27
108-69,24.74,,,,108,69,24.74
193-122,21.47,,,,193,122,21.47
142-54,38.48,,,,142,54,38.48
103-26,17.18,,,,103,26,17.18
194-100,197.75,,,,194,100,197.75
43-122,16.76,,,,43,122,16.76
68-114,60.84,,,,68,114,60.84
44-103,5.39,,,,44,103,5.39
181-146,170.58,,,,181,146,170.58
136-86,13.11,,,,136,86,13.11
11-122,112.62,,,,11,122,112.62
43781,9.13,,,,43781,,9.13
24-54,148.82,,,,24,54,148.82
76-103,186.27,,,,76,103,186.27
103-158,2.21,,,,103,158,2.21
193-3081,22.11,,,,193,3081,22.11
75-194,47.57,,,,75,194,47.57
104-156,22.71,,,,104,156,22.71
191-190,222.27,,,,191,190,222.27
142-115,57.8,,,,142,115,57.8
40-122,42.15,,,,40,122,42.15
150-81,84.63,,,,150,81,84.63
190-69,5.12,,,,190,69,5.12
158-150,4.67,,,,158,150,4.67
81-158,137.38,,,,81,158,137.38
100-60,10.22,,,,100,60,10.22
149-11,3.78,,,,149,11,3.78
40-68,24.99,,,,40,68,24.99
110-74,28.4,,,,110,74,28.4
130-68,11.51,,,,130,68,11.51
54-116,2.7,,,,54,116,2.7
100-135,17.1,,,,100,135,17.1
191-3071,34.79,,,,191,3071,34.79
171-193,120.31,,,,171,193,120.31
64-43,61.37,,,,64,43,61.37
135-107,39.14,,,,135,107,39.14
28-74,30.92,,,,28,74,30.92
179-34,4.65,,,,179,34,4.65
108-3081,21.92,,,,108,3081,21.92
54-130,15.3,,,,54,130,15.3
150-177,102.59,,,,150,177,102.59
156-17,45.27,,,,156,17,45.27
41-176,12.65,,,,41,176,12.65
122-152,60.72,,,,122,152,60.72
191-3024,23.59,,,,191,3024,23.59
70-68,133.33,,,,70,68,133.33
117-11,21.09,,,,117,11,21.09
193-85,20.99,,,,193,85,20.99
24-150,167.26,,,,24,150,167.26
20-149,6.16,,,,20,149,6.16
181-166,351.21,,,,181,166,351.21
66-74,13.95,,,,66,74,13.95
85-24,217.75,,,,85,24,217.75
177-11,5.21,,,,177,11,5.21
146-37,7.16,,,,146,37,7.16
11-139,28.65,,,,11,139,28.65
20-114,27.52,,,,20,114,27.52
28-43,36.08,,,,28,43,36.08
150-44,9.05,,,,150,44,9.05
76-107,38.18,,,,76,107,38.18
176-75,1223.26,,,,176,75,1223.26
110-145,8.62,,,,110,145,8.62
136-85,11.47,,,,136,85,11.47
152-163,78.73,,,,152,163,78.73
29-3024,39.75,,,,29,3024,39.75
54-111,10.91,,,,54,111,10.91
103-131,6.03,,,,103,131,6.03
17-26,47.88,,,,17,26,47.88
31-185,108.11,,,,31,185,108.11
117-74,53.77,,,,117,74,53.77
191-3117,30.49,,,,191,3117,30.49
146-125,26.76,,,,146,125,26.76
34-106,6.84,,,,34,106,6.84
29-66,78.02,,,,29,66,78.02
17-194,35.67,,,,17,194,35.67
104-70,60.22,,,,104,70,60.22
75-100,85.98,,,,75,100,85.98
117-3118,126.48,,,,117,3118,126.48
156-117,25.89,,,,156,117,25.89
117-127,75.32,,,,117,127,75.32
125-25,1.32,,,,125,25,1.32
194-3065,58.99,,,,194,3065,58.99
69-68,61.59,,,,69,68,61.59
185-114,138.87,,,,185,114,138.87
108-17,42.69,,,,108,17,42.69
20-26,51.62,,,,20,26,51.62
74-3118,15.01,,,,74,3118,15.01
129-3117,7.11,,,,129,3117,7.11
125-103,66.34,,,,125,103,66.34
194-103,223.29,,,,194,103,223.29
76-114,90.67,,,,76,114,90.67
20029,28.56,,,,20029,,28.56
192-60,3.96,,,,192,60,3.96
110-3114,3.98,,,,110,3114,3.98
156-163,33.29,,,,156,163,33.29
21-117,12.49,,,,21,117,12.49
28-110,17.82,,,,28,110,17.82
20-3102,15.88,,,,20,3102,15.88
117-86,116.98,,,,117,86,116.98
156-3102,6.79,,,,156,3102,6.79
130-37,3.26,,,,130,37,3.26
37-3102,7.45,,,,37,3102,7.45
66-106,33,,,,66,106,33
193-152,28.79,,,,193,152,28.79
142-64,69.97,,,,142,64,69.97
16-34,24.1,,,,16,34,24.1
70-3065,84.44,,,,70,3065,84.44
41-156,4.9,,,,41,156,4.9
190-3102,15.23,,,,190,3102,15.23
64-3024,59.06,,,,64,3024,59.06
103-111,29.46,,,,103,111,29.46
18-3102,6.87,,,,18,3102,6.87
60-47,3.31,,,,60,47,3.31
26-177,5.22,,,,26,177,5.22
146-24,15.16,,,,146,24,15.16
68-60,48.91,,,,68,60,48.91
60-11,176.38,,,,60,11,176.38
194-142,142.18,,,,194,142,142.18
34-64,8.89,,,,34,64,8.89
108-131,11.24,,,,108,131,11.24
150-35,22.45,,,,150,35,22.45
145-88,18.6,,,,145,88,18.6
177-146,4.91,,,,177,146,4.91
18-166,4.97,,,,18,166,4.97
28-106,53.62,,,,28,106,53.62
18-76,19.26,,,,18,76,19.26
114-86,113.37,,,,114,86,113.37
28-127,63.55,,,,28,127,63.55
176-163,134.6,,,,176,163,134.6
127-3117,202.09,,,,127,3117,202.09
177-21,5.87,,,,177,21,5.87
21-43,9.73,,,,21,43,9.73
122-145,154.75,,,,122,145,154.75
142-75,64.73,,,,142,75,64.73
23682,131.29,,,,23682,,131.29
129-47,0.89,,,,129,47,0.89
41-86,12.56,,,,41,86,12.56
150-111,14.48,,,,150,111,14.48
43-3117,1.62,,,,43,3117,1.62
68-27,2.68,,,,68,27,2.68
111-3024,5.36,,,,111,3024,5.36
37-108,4.12,,,,37,108,4.12
122-81,103.23,,,,122,81,103.23
29-68,55.6,,,,29,68,55.6
20-150,45.89,,,,20,150,45.89
150-3071,22.6,,,,150,3071,22.6
136-68,4.05,,,,136,68,4.05
139-41,2.3,,,,139,41,2.3
146-3112,8.8,,,,146,3112,8.8
74-108,88.52,,,,74,108,88.52
191-181,161.37,,,,191,181,161.37
40-86,37.96,,,,40,86,37.96
122-3081,99.01,,,,122,3081,99.01
131-74,23.75,,,,131,74,23.75
131-3117,11.45,,,,131,3117,11.45
43-18,4.37,,,,43,18,4.37
41-88,14.37,,,,41,88,14.37
18-127,7.8,,,,18,127,7.8
149-194,8.85,,,,149,194,8.85
158-64,1.26,,,,158,64,1.26
106-163,2.04,,,,106,163,2.04
44-20,7.19,,,,44,20,7.19
111-3118,15.1,,,,111,3118,15.1
18-165,4.88,,,,18,165,4.88
100-171,17.04,,,,100,171,17.04
122-25,15.82,,,,122,25,15.82
18-34,17.74,,,,18,34,17.74
179-106,22.17,,,,179,106,22.17
76-181,69.11,,,,76,181,69.11
104-125,34.66,,,,104,125,34.66
191-88,204.83,,,,191,88,204.83
171-3065,13.91,,,,171,3065,13.91
127-44,65.32,,,,127,44,65.32
26-122,39.51,,,,26,122,39.51
68-158,38.59,,,,68,158,38.59
106-3118,19.52,,,,106,3118,19.52
115-192,42.98,,,,115,192,42.98
116-125,17.08,,,,116,125,17.08
85-3114,125.95,,,,85,3114,125.95
43-26,8.29,,,,43,26,8.29
110-152,17.69,,,,110,152,17.69
177-28,15.41,,,,177,28,15.41
35-104,0.88,,,,35,104,0.88
115-3071,50.11,,,,115,3071,50.11
131-70,30.96,,,,131,70,30.96
86-171,56.59,,,,86,171,56.59
166-152,19.51,,,,166,152,19.51
35-60,1.25,,,,35,60,1.25
41-166,2.84,,,,41,166,2.84
142-181,119.9,,,,142,181,119.9
129-136,7.75,,,,129,136,7.75
74-194,59.89,,,,74,194,59.89
37-116,1.18,,,,37,116,1.18
156-165,55.41,,,,156,165,55.41
20-171,10.62,,,,20,171,10.62
86-3102,76.27,,,,86,3102,76.27
158-31,7.2,,,,158,31,7.2
40-3101,26.15,,,,40,3101,26.15
125-114,35.62,,,,125,114,35.62
149-3101,1.01,,,,149,3101,1.01
20-3117,12.91,,,,20,3117,12.91
104-3101,34.41,,,,104,3101,34.41
106-25,0.7,,,,106,25,0.7
100-150,60.21,,,,100,150,60.21
104-75,27.51,,,,104,75,27.51
117-47,1.57,,,,117,47,1.57
190-130,11.92,,,,190,130,11.92
81-24,160.6,,,,81,24,160.6
117-54,22.65,,,,117,54,22.65
75-3101,12.74,,,,75,3101,12.74
35-115,7.19,,,,35,115,7.19
142-3102,23.83,,,,142,3102,23.83
190-3071,23.37,,,,190,3071,23.37
125-3102,70.62,,,,125,3102,70.62
185-34,457.49,,,,185,34,457.49
74-136,16.78,,,,74,136,16.78
76-24,46.93,,,,76,24,46.93
191-150,88.81,,,,191,150,88.81
177-47,0.5,,,,177,47,0.5
85-185,564.04,,,,85,185,564.04
114-40,13.63,,,,114,40,13.63
17-31,133.4,,,,17,31,133.4
142-139,81.44,,,,142,139,81.44
103-191,18.8,,,,103,191,18.8
111-3065,4.01,,,,111,3065,4.01
76-145,13.27,,,,76,145,13.27
54-106,13.97,,,,54,106,13.97
26-40,19.8,,,,26,40,19.8
24-145,54.43,,,,24,145,54.43
76-85,61.36,,,,76,85,61.36
103-31,43.77,,,,103,31,43.77
179-152,20.91,,,,179,152,20.91
129-3081,7.8,,,,129,3081,7.8
122-3102,349.04,,,,122,3102,349.04
193-107,9.09,,,,193,107,9.09
171-3071,101.46,,,,171,3071,101.46
136-104,1.15,,,,136,104,1.15
76-3065,5.02,,,,76,3065,5.02
21-3112,9.41,,,,21,3112,9.41
139-110,5.59,,,,139,110,5.59
76-43,8.75,,,,76,43,8.75
43-3101,2.05,,,,43,3101,2.05
37-3065,0.83,,,,37,3065,0.83
166-60,2.52,,,,166,60,2.52
54-76,15.72,,,,54,76,15.72
130-64,21.07,,,,130,64,21.07
115-163,4.28,,,,115,163,4.28
70-130,105.48,,,,70,130,105.48
43789,69.21,,,,43789,,69.21
190-25,1.24,,,,190,25,1.24
191-135,55.55,,,,191,135,55.55
100-86,157.65,,,,100,86,157.65
88-149,86.17,,,,88,149,86.17
68-44,39.66,,,,68,44,39.66
20-104,9.14,,,,20,104,9.14
31-179,17.64,,,,31,179,17.64
70-86,1025.2,,,,70,86,1025.2
171-24,110.59,,,,171,24,110.59
179-76,16.98,,,,179,76,16.98
44-25,1.39,,,,44,25,1.39
16-3065,7.08,,,,16,3065,7.08
21-3065,5.91,,,,21,3065,5.91
194-88,143.4,,,,194,88,143.4
16-3101,9.94,,,,16,3101,9.94
190-107,6.64,,,,190,107,6.64
139-135,20.98,,,,139,135,20.98
44-75,3.38,,,,44,75,3.38
129-44,10.25,,,,129,44,10.25
127-106,213.09,,,,127,106,213.09
158-135,0.71,,,,158,135,0.71
69-3065,9.51,,,,69,3065,9.51
100-3114,30.79,,,,100,3114,30.79
145-11,4.89,,,,145,11,4.89
106-156,14.2,,,,106,156,14.2
150-106,22.39,,,,150,106,22.39
103-171,18.6,,,,103,171,18.6
100-54,26.8,,,,100,54,26.8
171-146,99.52,,,,171,146,99.52
136-171,6.85,,,,136,171,6.85
35-16,8.8,,,,35,16,8.8
181-74,265.02,,,,181,74,265.02
185-111,25.56,,,,185,111,25.56
44-127,6.18,,,,44,127,6.18
88-40,139.87,,,,88,40,139.87
135-3102,20.53,,,,135,3102,20.53
74-34,14.09,,,,74,34,14.09
139-28,11.61,,,,139,28,11.61
70-185,298.13,,,,70,185,298.13
66-158,8.94,,,,66,158,8.94
74-43,12.18,,,,74,43,12.18
60-127,33.19,,,,60,127,33.19
40-64,16.32,,,,40,64,16.32
26-74,28.23,,,,26,74,28.23
156-171,44.92,,,,156,171,44.92
17-107,9.24,,,,17,107,9.24
35-29,4.92,,,,35,29,4.92
29-125,16.37,,,,29,125,16.37
100-17,99.83,,,,100,17,99.83
129-125,7,,,,129,125,7
85-21,479.89,,,,85,21,479.89
28-16,130.37,,,,28,16,130.37
190-181,33.59,,,,190,181,33.59
166-177,23.76,,,,166,177,23.76
103-3114,12.49,,,,103,3114,12.49
185-31,647.85,,,,185,31,647.85
70-88,809.38,,,,70,88,809.38
75-103,29.97,,,,75,103,29.97
68-20,41.38,,,,68,20,41.38
100-108,41.7,,,,100,108,41.7
88-104,277.85,,,,88,104,277.85
130-24,13.26,,,,130,24,13.26
16-75,55.45,,,,16,75,55.45
146-142,400.83,,,,146,142,400.83
110-25,1.11,,,,110,25,1.11
177-108,5.1,,,,177,108,5.1
86-130,117.97,,,,86,130,117.97
111-150,19.04,,,,111,150,19.04
24-142,57,,,,24,142,57
74-28,66.65,,,,74,28,66.65
88-156,176.6,,,,88,156,176.6
158-3081,0.86,,,,158,3081,0.86
149-31,8.46,,,,149,31,8.46
35-68,4.81,,,,35,68,4.81
127-191,90.57,,,,127,191,90.57
116-193,7.77,,,,116,193,7.77
194-192,345.16,,,,194,192,345.16
194-20,140.21,,,,194,20,140.21
139-117,18.47,,,,139,117,18.47
177-100,30.73,,,,177,100,30.73
64-16,226.17,,,,64,16,226.17
86-181,119.67,,,,86,181,119.67
85-158,42.76,,,,85,158,42.76
139-103,4.68,,,,139,103,4.68
130-3024,6.23,,,,130,3024,6.23
110-43,5.23,,,,110,43,5.23
194-166,90.22,,,,194,166,90.22
17-158,0.7,,,,17,158,0.7
150-125,34.21,,,,150,125,34.21
69-192,5.72,,,,69,192,5.72
21-25,1.47,,,,21,25,1.47
85-3112,496.36,,,,85,3112,496.36
85-20,225.62,,,,85,20,225.62
100-114,322.03,,,,100,114,322.03
81-16,367.58,,,,81,16,367.58
29-34,19.31,,,,29,34,19.31
142-107,52.8,,,,142,107,52.8
179-100,21.33,,,,179,100,21.33
136-146,6.43,,,,136,146,6.43
125-75,12.2,,,,125,75,12.2
131-145,47.92,,,,131,145,47.92
28-17,281.24,,,,28,17,281.24
16-17,45.66,,,,16,17,45.66
122-179,48.46,,,,122,179,48.46
115-3101,120.05,,,,115,3101,120.05
54-3118,11.94,,,,54,3118,11.94
75-193,7.58,,,,75,193,7.58
194-114,220.38,,,,194,114,220.38
75-171,41.74,,,,75,171,41.74
190-194,98.56,,,,190,194,98.56
117-43,22.37,,,,117,43,22.37
171-106,78,,,,171,106,78
66-18,56.08,,,,66,18,56.08
106-139,4.16,,,,106,139,4.16
145-64,12.02,,,,145,64,12.02
16-165,11.4,,,,16,165,11.4
192-26,19.01,,,,192,26,19.01
103-116,12.12,,,,103,116,12.12
106-3071,26.14,,,,106,3071,26.14
88-117,321.68,,,,88,117,321.68
111-60,1.33,,,,111,60,1.33
193-139,5.11,,,,193,139,5.11
116-29,15.96,,,,116,29,15.96
156-152,63.15,,,,156,152,63.15
129-193,16.14,,,,129,193,16.14
130-47,2.89,,,,130,47,2.89
116-3117,73.08,,,,116,3117,73.08
136-54,4.42,,,,136,54,4.42
44-41,9,,,,44,41,9
40-37,14.47,,,,40,37,14.47
149-107,2.59,,,,149,107,2.59
21-150,32.11,,,,21,150,32.11
81-3114,76.29,,,,81,3114,76.29
21-54,16.16,,,,21,54,16.16
54-165,7.45,,,,54,165,7.45
18-108,22.31,,,,18,108,22.31
16-150,47,,,,16,150,47
185-16,475.85,,,,185,16,475.85
116-70,45.09,,,,116,70,45.09
110-185,348.99,,,,110,185,348.99
166-24,14.81,,,,166,24,14.81
26-163,4.22,,,,26,163,4.22
31-149,11.28,,,,31,149,11.28
21-44,7.47,,,,21,44,7.47
190-41,10.32,,,,190,41,10.32
135-37,5.77,,,,135,37,5.77
18-17,96.91,,,,18,17,96.91
64-149,36.03,,,,64,149,36.03
74-139,13.24,,,,74,139,13.24
60-177,5.94,,,,60,177,5.94
60-125,39.05,,,,60,125,39.05
70-192,118.71,,,,70,192,118.71
64-163,3.19,,,,64,163,3.19
193-131,3.17,,,,193,131,3.17
163-156,6.82,,,,163,156,6.82
142-103,56.63,,,,142,103,56.63
43-21,8.14,,,,43,21,8.14
127-193,23.38,,,,127,193,23.38
191-125,46.24,,,,191,125,46.24
37-3081,2.28,,,,37,3081,2.28
114-3118,79.53,,,,114,3118,79.53
192-177,18.78,,,,192,177,18.78
110-35,2.65,,,,110,35,2.65
176-34,173.49,,,,176,34,173.49
142-40,25.5,,,,142,40,25.5
24-117,115.97,,,,24,117,115.97
176-125,280.42,,,,176,125,280.42
18-70,31.19,,,,18,70,31.19
76-3102,67.82,,,,76,3102,67.82
111-34,3.78,,,,111,34,3.78
18-60,7.73,,,,18,60,7.73
106-70,53.74,,,,106,70,53.74
177-3112,1.82,,,,177,3112,1.82
16-127,32.91,,,,16,127,32.91
26-28,88.58,,,,26,28,88.58
54-27,2.98,,,,54,27,2.98
129-106,29.06,,,,129,106,29.06
104-150,25.63,,,,104,150,25.63
179-192,18.22,,,,179,192,18.22
130-122,165.79,,,,130,122,165.79
129-115,23,,,,129,115,23
139-20,7,,,,139,20,7
34-3024,2.55,,,,34,3024,2.55
100-190,66.21,,,,100,190,66.21
75-66,31.55,,,,75,66,31.55
114-110,50.3,,,,114,110,50.3
81-43,194.26,,,,81,43,194.26
190-191,59.45,,,,190,191,59.45
76-106,85.08,,,,76,106,85.08
17-24,119.83,,,,17,24,119.83
24-179,35.82,,,,24,179,35.82
81-54,123.52,,,,81,54,123.52
110-108,18.58,,,,110,108,18.58
18-75,9.98,,,,18,75,9.98
31-104,30.26,,,,31,104,30.26
34-54,13.19,,,,34,54,13.19
40-66,12.39,,,,40,66,12.39
100-28,102.69,,,,100,28,102.69
28-117,93.62,,,,28,117,93.62
181-81,672.84,,,,181,81,672.84
60-107,135.47,,,,60,107,135.47
75-108,24.59,,,,75,108,24.59
111-131,6.81,,,,111,131,6.81
100-3112,121.4,,,,100,3112,121.4
116-116,50.94,,,,116,116,50.94
20-41,47.58,,,,20,41,47.58
76-3071,57.4,,,,76,3071,57.4
122-3118,78.67,,,,122,3118,78.67
115-68,84.31,,,,115,68,84.31
110-17,26.59,,,,110,17,26.59
74-41,18.8,,,,74,41,18.8
106-193,5.47,,,,106,193,5.47
103-146,23.92,,,,103,146,23.92
171-21,78.19,,,,171,21,78.19
75-69,20.25,,,,75,69,20.25
43-116,1.51,,,,43,116,1.51
108-139,16.9,,,,108,139,16.9
106-29,25.64,,,,106,29,25.64
179-191,10.52,,,,179,191,10.52
44-194,9.64,,,,44,194,9.64
31-40,154.22,,,,31,40,154.22
149-54,1.33,,,,149,54,1.33
66-110,6.63,,,,66,110,6.63
177-129,1.93,,,,177,129,1.93
176-69,403.36,,,,176,69,403.36
193-125,10.46,,,,193,125,10.46
145-171,8.77,,,,145,171,8.77
192-104,11.8,,,,192,104,11.8
66-135,9.31,,,,66,135,9.31
131-106,17.41,,,,131,106,17.41
76-110,50.67,,,,76,110,50.67
66-24,23.88,,,,66,24,23.88
44-11,3.42,,,,44,11,3.42
108-135,17.91,,,,108,135,17.91
43-110,2.86,,,,43,110,2.86
191-116,19.35,,,,191,116,19.35
192-108,28.51,,,,192,108,28.51
192-100,20.31,,,,192,100,20.31
192-142,52.89,,,,192,142,52.89
41-3112,4.15,,,,41,3112,4.15
28-129,18.41,,,,28,129,18.41
34-74,3.76,,,,34,74,3.76
156-69,21.87,,,,156,69,21.87
149-41,0.71,,,,149,41,0.71
177-43,3.55,,,,177,43,3.55
104-108,16.71,,,,104,108,16.71
117-177,20.67,,,,117,177,20.67
185-171,168.91,,,,185,171,168.91
190-74,18.98,,,,190,74,18.98
116-34,3.34,,,,116,34,3.34
37-3024,2.79,,,,37,3024,2.79
28-86,165.18,,,,28,86,165.18
111-116,5.02,,,,111,116,5.02
179-81,27.52,,,,179,81,27.52
26-17,55.48,,,,26,17,55.48
28-181,41.62,,,,28,181,41.62
27-25,0.53,,,,27,25,0.53
17-104,13.15,,,,17,104,13.15
41-34,9.82,,,,41,34,9.82
68-108,57.02,,,,68,108,57.02
26-76,41.06,,,,26,76,41.06
18-28,51.44,,,,18,28,51.44
116-85,46.83,,,,116,85,46.83
107-190,5.75,,,,107,190,5.75
68-100,88.96,,,,68,100,88.96
17-60,34.27,,,,17,60,34.27
193-17,10.9,,,,193,17,10.9
150-165,473.56,,,,150,165,473.56
181-194,348.72,,,,181,194,348.72
85-47,60.63,,,,85,47,60.63
127-107,272.23,,,,127,107,272.23
40-47,21.75,,,,40,47,21.75
176-47,17.1,,,,176,47,17.1
81-191,573.09,,,,81,191,573.09
29-35,10.62,,,,29,35,10.62
88-81,509.2,,,,88,81,509.2
110-150,18.33,,,,110,150,18.33
131-142,171.91,,,,131,142,171.91
181-18,185.38,,,,181,18,185.38
86-110,108.83,,,,86,110,108.83
111-122,59.5,,,,111,122,59.5
21-20,67.25,,,,21,20,67.25
27-122,1.23,,,,27,122,1.23
136-116,1.61,,,,136,116,1.61
41-20,9.42,,,,41,20,9.42
88-142,255.69,,,,88,142,255.69
66-25,1.29,,,,66,25,1.29
104-131,11.59,,,,104,131,11.59
181-27,26.86,,,,181,27,26.86
106-149,5.75,,,,106,149,5.75
60-70,29.66,,,,60,70,29.66
125-142,35.85,,,,125,142,35.85
70-111,105.74,,,,70,111,105.74
176-11,421.77,,,,176,11,421.77
81-149,95.63,,,,81,149,95.63
179-114,21.49,,,,179,114,21.49
139-116,4.11,,,,139,116,4.11
69-111,9.03,,,,69,111,9.03
142-26,20.28,,,,142,26,20.28
193-116,10.07,,,,193,116,10.07
179-135,4.71,,,,179,135,4.71
152-192,27.92,,,,152,192,27.92
135-115,21.29,,,,135,115,21.29
127-110,100.33,,,,127,110,100.33
41-107,4.99,,,,41,107,4.99
125-81,31.7,,,,125,81,31.7
179-171,16.89,,,,179,171,16.89
74-26,38.71,,,,74,26,38.71
35-28,4.07,,,,35,28,4.07
110-127,9.9,,,,110,127,9.9
149-115,6.05,,,,149,115,6.05
16-3114,2.57,,,,16,3114,2.57
139-152,27.72,,,,139,152,27.72
24-47,15.47,,,,24,47,15.47
116-68,30.84,,,,116,68,30.84
29-69,13.21,,,,29,69,13.21
194-3117,254.04,,,,194,3117,254.04
129-3065,2.99,,,,129,3065,2.99
44-74,1.64,,,,44,74,1.64
130-34,2.94,,,,130,34,2.94
142-35,17.15,,,,142,35,17.15
20-28,47.91,,,,20,28,47.91
146-3065,1.96,,,,146,3065,1.96
37-75,4.55,,,,37,75,4.55
